Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
132,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,"Board diversity 30.8%, total workforce 24,3%",,,,RIO Tinto,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,405.0,Diversity and Equal Opportunity,405-02,Ratio of basic salary and remuneration of women to men,"The equal pay gap is 1% in favour of men, and the Gender pay gap is 1% in favour of women.",,,,RIO Tinto,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,406.0,Non-discrimination,406-01,Incidents of discrimination and corrective actions taken,,,,NO DISCLOSURE,RIO Tinto,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,407.0,Freedom of Association and Collective Bargaining,407-01,Operations and suppliers in which the right to freedom of association and collective bargaining may be at risk,"We recognise all employees' right to belong to a union and seek to bargain collectively. Around 40 sites or countries are covered by collective labour agreements (CLAs). We have developed a strategy for multi-year coverage CLAs. In 2023, due to several multi-year CLAs signed in 2022 (or previously), we only signed five CLAs.",,,,RIO Tinto,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,408.0,Child Labor,408-01,Operations and suppliers at significant risk for incidents of child labor,"We pre-screen suppliers to identify risks relating to their human rights performance. Through The Way We Work and our Supplier Code of Conduct, we create clear expectations for employees and suppliers (including contractors) to safeguard labour rights. Our standard contractual terms also require compliance with our Supplier code of conduct. We also have a modern slavery clause detailed in our Modern Slavery Statement.",,,,RIO Tinto,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,409.0,Forced or Compulsory Labor,409-01,Operations and suppliers ar significant risk for incidents of forced or compulsory labor,"Using a risk-based approach, we pre-screen potential business partners on human rights and require suppliers (including subcontractors) to adhere to our Supplier Code of Conduct, which requires respect for human rights. Our standard global supply contract and purchase order terms and conditions require that suppliers take reasonable steps to prevent and address modern slavery in their supply chains and grant us the right to audit our suppliers for compliance against these requirements. Our Marine chartering contracts also include a modern slavery provision.",,,,RIO Tinto,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,410.0,Security Practices,410-01,Security personnel trained in human rights policies or procedures,We train public and private security personnel to ensure they're aware of our expectations about securing our operations in a way that respects human rights. Our online VPSHR training is mandatory for all security personnel at high-risk sites and is strongly recommended elsewhere.,,,,RIO Tinto,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,411.0,Rights of Indigenous Peoples,411-01,Incidents of violations involving rights of indigenous peoples,,,,NO DISCLOSURE,RIO Tinto,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,412.0,Human Rights Assessment,412-01,Operations that have been subject to human rights reviews or impacts assessments,"Number of disputes relating to land use, customary rights of local communities and Indigenous Peoples: 4.",,,,RIO Tinto,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,412.0,Human Rights Assessment,412-02,Employee training on human rights policies or procedures,"To help equip our workforce to navigate uncertain areas and spot ethical and compliance-related risks, we implemented a new online training course focused on ethical decision-making through several interactive, real-life scenarios. 25,187 employees completing online compliance training in 2023. In addition to online training, the Ethics and Compliance team delivers tailored risk-based face-to-face training on anti-bribery and corruption, data privacy, anti-trust and trade sanctions.",,,,RIO Tinto,2023.0,,,,,,76,,,,,,,,,,,,,,,,,,,,
142,,412.0,Human Rights Assessment,412-03,Significant investment agreements and contracts that include human rights clauses or that underwent human rights screening,"We continued to work closely with Indigenous Peoples this year to ensure better outcomes for all stakeholders. It has involved partnering for economic prosperity, such as increasing opportunities for Pilbara Aboriginal Businesses as construction progresses at Western Range.",,,,RIO Tinto,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Social licence focus approach,,,RIO Tinto,2023.0,"Adopting a multi-stakeholder approach for external engagements to deepen connections and build mutually beneficial partnerships. Building cultural capability and competency across the Group ensures we fully understand, value and partner with our host communities.",,,,,"7, 19",,"Social license, approach, stakeholder","11, 17",S,,,,,,,,,,,,,,,,
144,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Communities and Social Performance (CSP) targets,,,RIO Tinto,2023.0,"Our 2026 Communities and Social Performance (CSP) targets inform our future priorities, which help us monitor progress toward the core objectives of our CSP strategy. Our targets guide progress across the business and for individual assets, which will continue to maintain local targets and metrics developed in consultation with local communities.",,,,,"7, 19",,"Community, Social performance, Target","11, 17",S,,,,,,,,,,,,,,,,
145,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Elevating Voices Network,,,RIO Tinto,2023.0,"In 2023, we launched the Elevating Voices Network in Australia. The Network is led by a small group of Indigenous and non-Indigenous employee volunteers who organise events, activities, and conversations. By encouraging connections, building cultural intelligence, and fostering a more culturally safe company, the Elevating Voices Network aims to create stronger links for collaboration, celebrate the representation of our Indigenous workforce, enhance current and future initiatives and complement meaningful workplace opportunities through engagement.",,,,,69,,"Networking, Engagement, Collaboration","11, 17",S,,,,,,,,,,,,,,,,
146,,413.0,Local Communities,413-02,Operations with significant actual and potential negative impacts on local communities,,QIT Madagascar Minerals (QMM) community investment,,,RIO Tinto,2023.0,"In 2023, QMM committed to increasing its community and social investment spending to $4 million annually on projects co-designed with communities, authorities, and government, consistent with local, regional, and national development plans. It is part of various initiatives to maintain trust and collaboration with local communities.\t",,,,,"4, 67",,"Community, Social Investment, Local Engagement","11, 17",S,,,,,,,,,,,,,,,,
147,,413.0,Local Communities,413-02,Operations with significant actual and potential negative impacts on local communities,,Oyu Tolgoi Community Partnership\t,,,RIO Tinto,2023.0,"At Oyu Tolgoi, we strive to be a leader in sustainable social and economic change through partnerships with local communities and government. Since 2015, we have made an annual contribution to the regional Development Support Fund (DSF) Ã¢ÂÂ administered jointly by Oyu Tolgoi and the community Ã¢ÂÂ for community initiatives in the Umnugovi. In 2023, the fund provided $6.2 million to help complete a local school, kindergarten and health care centre and construct sewage pipelines, pasture irrigation, waste plant and rare animal protection projects.\t",,,,,"4, 67",,"Sustainable Social and Economic, Development Support Fund, Community","11, 17",S,,,,,,,,,,,,,,,,
