Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
114,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Hatch22,,,Mirvac,2023.0,"Mirvac designed and delivered the Hatch22 program, which upskilled employees on how to apply its award-winning innovation methodology to its projects. The program was designed to cater to all employees Ã¢ÂÂ whether they were new to innovation at Mirvac or wanted to refresh their innovation knowledge and skills. Mirvac also created innovation culture training modules to support leaders in developing the right mindset to operate in a challenging environment.",,,GRI index,,25,,"Hatch22, innovation methodology, innovation knowledge","4, 8, 9",S,,,,,,,,,,,,,,,,
115,,404.0,Training and Education,404-03,Percentage of employees receiving regular performance and career development reviews,"In 2023, all Mirvac employees received performance and career development reviews.",,,,Mirvac,2023.0,,,,GRI index,GRI index,,,,,,,,,,,,,,,,,,,,,
116,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,Diversity and Inclusion Policy,,,Mirvac,2023.0,"Mirvac refreshed its Diversity and Inclusion strategy, which builds on its work around gender diversity and flexibility, and expanded its focus on LGBTQ+ and women in construction. Mirvac also continued its focus on mental health, sharpening its focus on major hazards and psychological health and safety.",,,GRI index,,22,,"Diversity and Inclusion Policy, gender diversity, flexibility",10,S,,,,,,,,,,,,,,,,
117,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,Sydney WorldPride,,,Mirvac,2023.0,"Mirvac celebrated equality and inclusiveness by supporting Sydney WorldPride and the Sydney Gay and Lesbian Mardi Gras in FY23. Mirvac also hosted events for its people in each state head office, including launching its first official LGBTQ+ working group, the Mirvac Pride Committee, consisting of LGBTQ+ colleagues and allies. The Committee is sponsored by Mirvac's Chief Digital Officer and is focused on understanding LGBTQ+ issues and developing initiatives that promote awareness.",,,GRI index,,22,,"Sydney WorldPride, equality, inclusiveness",10,S,,,,,,,,,,,,,,,,
118,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,Harmony Week,,,Mirvac,2023.0,Mirvac celebrated Harmony Week in March with special lunch gatherings at its state offices. It allowed people to discuss and celebrate cultural diversity at Mirvac and learn more about each otherÃ¢ÂÂs heritage.,,,GRI index,,22,,"Harmony Week, lunch gathering, cultural diversity",10,S,,,,,,,,,,,,,,,,
119,,405.0,Diversity and Equal Opportunity,405-02,Ratio of basic salary and remuneration of women to men,Mirvac had no pay gap in 2023.,,,,Mirvac,2023.0,,,,GRI index,ESG analyst toolkit,,,,,,,,,,,,,,,,,,,,,
120,,406.0,Non-discrimination,406-01,Incidents of discrimination and corrective actions taken,,,,NO DISCLOSURE,Mirvac,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,407.0,Freedom of Association and Collective Bargaining,407-01,Operations and suppliers in which the right to freedom of association and collective bargaining may be at risk,,,,NO DISCLOSURE,Mirvac,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,408.0,Child Labor,408-01,Operations and suppliers at significant risk for incidents of child labor,,,,NO DISCLOSURE,Mirvac,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,409.0,Forced or Compulsory Labor,409-01,Operations and suppliers ar significant risk for incidents of forced or compulsory labor,,Vendor Code of Conduct,,,Mirvac,2023.0,"Effective management of an offshore team is critical to Mirvac. This keeps operations running smoothly and ensures that Mirvac's partnerÃ¢ÂÂs employment and working practices adhere to its Vendor Code of Conduct (VCoC) and other policies, including specific consideration of modern slavery risks. On a day-to-day basis, MirvacÃ¢ÂÂs Sydney-based management team works with the Manila team to manage operational requirements, issues and query resolution.",,,GRI index,,,,"Vendor Code of Conduct, partner employment, working practice","8, 16","S, G",,Modern Slavery Statement page 8,,,,,,,,,,,,,,
124,,409.0,Forced or Compulsory Labor,409-01,Operations and suppliers ar significant risk for incidents of forced or compulsory labor,,Modern slavery risk assessment,,,Mirvac,2023.0,"This year, Mirvac integrated modern slavery risk assessment into its procurement process, enabling automatic consideration for anyone purchasing goods and services at Mirvac. Mirvac's company-wide intranet, the Vine, now includes a link to MirvacÃ¢ÂÂs detailed risk rating table and WalkfreeÃ¢ÂÂs analysis of modern slavery risk according to geographic area.",,,GRI index,,,,"Modern slavery risk assessment, procurement process, Vine","8, 16","S, G",,Modern Slavery Statement page 12,,,,,,,,,,,,,,
125,,409.0,Forced or Compulsory Labor,409-01,Operations and suppliers ar significant risk for incidents of forced or compulsory labor,,Supply Chain Assurance,,,Mirvac,2023.0,"Supply Chain Assurance is built into MirvacÃ¢ÂÂs subcontractor tendering process. Through this process, Mirvac asks subcontractors to declare the details of their subcontractors, suppliers and manufacturers Ã¢ÂÂ including name, location, and contact person responsible for supply chain assurance. This additional tendering process step enables Mirvac to increase its understanding of its extended supply chain.",,,GRI index,,,,"Supply Chain Assurance, tendering process, subcontractor","8, 16","S, G",,Modern Slavery Statement page 12,,,,,,,,,,,,,,
126,,409.0,Forced or Compulsory Labor,409-01,Operations and suppliers ar significant risk for incidents of forced or compulsory labor,,Modern slavery research,,,Mirvac,2023.0,"In FY23, Mirvac participated in a PCA-led research project investigating modern slavery risk management and reporting in AustraliaÃ¢ÂÂs construction industry Ã¢ÂÂ specifically, the risk associated with landscaping labour and stone provision. Four other property and construction leaders are working alongside Mirvac on this project: a research team from the University of Melbourne, Willamette University (Oregon, USA) and sustainability advisory Better Sydney.",,,GRI index,,,,"Research project, modern slavery, construction leader","8, 16","S, G",,Modern Slavery Statement page 12,,,,,,,,,,,,,,
127,,409.0,Forced or Compulsory Labor,409-01,Operations and suppliers ar significant risk for incidents of forced or compulsory labor,,Supplier self-assessment,,,Mirvac,2023.0,"Mirvac has continued to collaborate with its peers as a member of the PCA Modern Slavery Working Group. It includes evolving the PCA online supplier self-assessment to help the industry identify and mitigate modern slavery risk. Through this self-assessment, suppliers answer questions outlining their understanding of human rights and modern slavery and their actions to assess and address these issues.",,,GRI index,,,,"Supplier self-assessment, PCA, modern slavery risk","8, 16","S, G",,Modern Slavery Statement page 19,,,,,,,,,,,,,,
128,,409.0,Forced or Compulsory Labor,409-01,Operations and suppliers ar significant risk for incidents of forced or compulsory labor,,Modern slavery questionnaire,,,Mirvac,2023.0,"Mirvac refreshed the modern slavery questionnaires, which are embedded into its vendor onboarding and tendering processes. It ensured that the questions Mirvac's vendors asked remained fresh and relevant, reflecting its evolving understanding of where modern slavery risks reside in its supply chain and operations. For example, Questions were customised to reflect risk as required in Mirvac's recent cleaning tender.",,,GRI index,,,,"Modern slavery questionnaire, vendor onboarding, modern slavery risk","8, 16","S, G",,Modern Slavery Statement page 20,,,,,,,,,,,,,,
129,,409.0,Forced or Compulsory Labor,409-01,Operations and suppliers ar significant risk for incidents of forced or compulsory labor,,Group Procurement Policy and Guideline,,,Mirvac,2023.0,"The Group Procurement Policy and Guideline outline MirvacÃ¢ÂÂs standards for all procurement activity and promote consistent practices across the Group. Together, the Procurement Policy and Guidelines outline MirvacÃ¢ÂÂs procurement philosophy, in which Mirvac supports the Ten Principles of the United Nations Global Compact (including ILO relevant responsible sourcing requirements), as well as incorporating the assessment of potential modern slavery risks and the actions taken to assess and address this risk.",,,GRI index,,,,"Group Procurement Policy and Guideline, procurement activity, modern slavery risk","8, 16","S, G",,Modern Slavery Statement page 27,,,,,,,,,,,,,,
130,,410.0,Security Practices,410-01,Security personnel trained in human rights policies or procedures,,,,NO DISCLOSURE,Mirvac,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,410.0,Security Practices,410-01,Security personnel trained in human rights policies or procedures,,,Modern slavery training,,Mirvac,2023.0,"Modern slavery training is a component of Mirvac's Licence to Operate (LTO): Group Compliance Annual Training, which all employees must complete as part of their induction process and annually after that. The modern slavery module includes a presentation video created by the Supply Chain Sustainability School and a quiz.",,,,,,,"Modern slavery training, LTO, induction process","8, 16","S, G",,Modern Slavery Statement page 20,,,,,,,,,,,,,,
