Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
99,,304.0,Biodiversity,304-03,Habitats protected or restored,,,Tree planting,,BlueScope,2023.0,"This year, BlueScope continued to expand its focus on nature with tree planting and native landscaping activities at the Port Kembla facility in Australia, Steelscape Kalama and ASC Sacramento facilities in North America and the Map Ta Phut site in Thailand. In addition, in the Vietnamese province of Ba Ria Vung Tau, BlueScope's team has been working with its community, customers and partners, donating over 6300 trees, as well as providing volunteers to assist in planting and regenerating the coastal town of Lon Hai.",,,,28,,,"Tree planting, landscaping activity, coastal town",15,E,,,,,,,,,,,,,,,,
100,,304.0,Biodiversity,304-04,IUCN Red List species and national conversation list species with habitats in areas affected by operations,,,,NO DISCLOSURE,BlueScope,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,305.0,Emissions,305-01,Direct (Scope 1) GHG emissions,,,,NO DISCLOSURE,BlueScope,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,305.0,Emissions,305-02,Energy indirect (Scope 2) GHG emissions,,,,NO DISCLOSURE,BlueScope,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,305.0,Emissions,305-03,Other indirect (Scope 3) GHG emissions,,,,NO DISCLOSURE,BlueScope,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,305.0,Emissions,305-04,GHG emissions intensity,BlueScope's emissions intensity was 1.054 tCO2e per tonne of raw steel in 2023.,,,,BlueScope,2023.0,,,,30,14,,,,,,,,,,,,,,,,,,,,,
105,,305.0,Emissions,305-05,Reduction of GHG emissions,,,,NO DISCLOSURE,BlueScope,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,305.0,Emissions,305-05,Reduction of GHG emissions,,,Electric arc furnace,,BlueScope,2023.0,"BlueScope intends to build a new electric arc furnace (EAF) for New Zealand Steel's Glenbrook facility to meet 50% of the site's steel production capacity. The commitment to a new EAF was made possible by a reliable and affordable supply of firmed renewable energy and domestic scrap steel, the right public policy settings and support through co-funding from the New Zealand government.",,,,8,,,"Electric arc furnace, steel production capacity, renewable energy","7, 8","E, S",,,,,,,,,,,,,,,,
107,,305.0,Emissions,305-05,Reduction of GHG emissions,,,RC-RTO,,BlueScope,2023.0,"BlueScope's team in Suzhou, China, has improved its management of exhaust from the site's coil painting ovens. The existing Thermal Oxidiser has been replaced with a Rotating Concentrator - Regenerative Thermal Oxidiser (RC-RTO) system, which more effectively manages large volumes of waste air and improves the recovery of heat back to the oven and other parts of the process where it is needed.",,,,42,,,"RC-RTO, coil painting oven, Thermal Oxidiser","7, 13",E,,,,,,,,,,,,,,,,
108,,305.0,Emissions,305-05,Reduction of GHG emissions,,,Biocarbon,,BlueScope,2023.0,"In steelmaking, trials have been completed at BlueScope's Port Kembla Steelworks on the potential use of biocarbon to replace pulverised coal injection (PCI) into the blast furnace. There have been some positive initial results, replacing up to 30 per cent of PCI during the trial with no identified process or quality impacts.",,,,42,,,"Biocarbon, pulverised coal injection, blast furnace","7, 13",E,,,,,,,,,,,,,,,,
109,,305.0,Emissions,305-05,Reduction of GHG emissions,,,Sunfield Solar Farm,,BlueScope,2023.0,"Multiple projects across BlueScope's non-steelmaking sites are delivering lower electricity use, such as the Sunfield solar farm Malaysia, which is now completed and supplying renewable energy that has reduced emissions by approximately 4,800 tCO2-e in FY2023.\t",,,,42,,,"Sunfield Solar Farm, lower electricity use, renewable energy","7, 13",E,,,,,,,,,,,,,,,,
110,,305.0,Emissions,305-05,Reduction of GHG emissions,,,MECLA,,BlueScope,2023.0,"MECLA is a collaboration of organisations that aims to accelerate decarbonisation in the construction industry in Australia. BlueScope is a Founding Partner and a member of numerous working groups, including the Steel Working Group and Residential Working Group. In February, BlueScope welcomed around 40 members of MECLA to Port Kembla Steelworks to showcase its decarbonisation activity. Participants took part in a steelworks tour, followed by a presentation from BlueScope's Chief Executive of Climate Change and Sustainability.",,,,45,,,"MECLA, decarbonisation, Steel Working Group","13, 17",E,,,,,,,,,,,,,,,,
111,,305.0,Emissions,305-06,Emissions of ozone-depleting substances (ODS),,,,NO DISCLOSURE,BlueScope,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,305.0,Emissions,305-07,"Nitrogen oxides (NOx), sulfur oxides (SOx), and other significant air emissions",,,,NO DISCLOSURE,BlueScope,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,305.0,Emissions,305-07,"Nitrogen oxides (NOx), sulfur oxides (SOx), and other significant air emissions",,,Water truck fleet,,BlueScope,2023.0,"BlueScope's New Zealand Steel continued to expand its water truck fleet at Glenbrook, further improving the regular watering of unsealed roads to suppress fugitive dust emissions and reduce the risk of poor air quality on site and for the neighbouring community. SteelServ introduced a dedicated digital system to manage dust suppression activity, with facility areas organised into zones and truck fleet routes monitored to respond to prevailing weather conditions or when employees were notified by alerts sent from continuous monitoring stations to mobile phones.",,,,29,,,"Water truck fleet, dust emission, air quality",13,E,,,,,,,,,,,,,,,,
114,,306.0,Waste,306-01,Waste generation and significant waste-related impacts,,,,NO DISCLOSURE,BlueScope,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,306.0,Waste,306-02,Management of significant waste-related impacts,,,,NO DISCLOSURE,BlueScope,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,306.0,Waste,306-03,Waste generated,,,,NO DISCLOSURE,BlueScope,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,306.0,Waste,306-04,Waste diverted from disposal,,,,NO DISCLOSURE,BlueScope,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,306.0,Waste,306-05,Waste directed to disposal,,,,NO DISCLOSURE,BlueScope,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,307.0,Environmental Compliance,307-01,Non-compliance with environmental laws and regulations,"In FY2023, BlueScope notified the relevant authorities of 43 incidents resulting in environmental non-compliance.",,,,BlueScope,2023.0,,,,31,31,,,,,,,,,,,,,,,,,,,,,
120,,308.0,Supplier Environmental Assessment,308-01,New suppliers that were screened using environmental criteria,,,,NO DISCLOSURE,BlueScope,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,308.0,Supplier Environmental Assessment,308-02,Negative environmental impacts in the supply chain and actions taken,,,,NO DISCLOSURE,BlueScope,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
