Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
102,,306.0,Waste,306-05,Waste directed to disposal,19% of materials were filled FY 23,,,,Fortescue,2023.0,,,,,111,,,,,,,,,,,,,,,,,,,,,
103,,307.0,Environmental Compliance,307-01,Non-compliance with environmental laws and regulations,,,,NO DISCLOSURE,Fortescue,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,308.0,Supplier Environmental Assessment,308-01,New suppliers that were screened using environmental criteria,,,,NO DISCLOSURE,Fortescue,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,308.0,Supplier Environmental Assessment,308-02,Negative environmental impacts in the supply chain and actions taken,,,,NO DISCLOSURE,Fortescue,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,401.0,Employment,401-01,New employee hires and employee turnover,"Fortescue hired 3,424 new employees and had an 11% turnover rate in FY23",,,,Fortescue,2023.0,,,,,107,,,,,,,,,,,,,,,,,,,,,
107,,401.0,Employment,401-02,Benefits provided to full-time employees that are not provided to temporary or part-time employees,Fortescue did not specifically disclose this information,,,NO DISCLOSURE,Fortescue,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,401.0,Employment,401-03,Parental leave,,Parental leave policy,,,Fortescue,2023.0,The parental leave policy provides up to 26 weeks of paid primary parental leave and two weeks of paid secondary parental leave.,,,,40,,,"Parental leave policy, paid parental leave, employee",3,"S,G",,,,,,,,,,,,,,,,
109,,402.0,Labor/Management Relations,402-01,Minimum notice periods regarding operational changes,,,,NO DISCLOSURE,Fortescue,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,403.0,Occupational Health and Safety,403-01,Occupation health and safety management system,,Safety Management System,,,Fortescue,2023.0,"Fortescue's health and safety management system is supported by the Health, Safety and Risk Management System Standard, based on global best practices, adhering to regulatory requirements and international standards.",,,33,,,,"Health, safety, risk management",38,G,,,,,,,,,,,,,,,,
111,,403.0,Occupational Health and Safety,403-01,Occupation health and safety management system,,System Assurance Process,,,Fortescue,2023.0,"Fortescue applies a verification process to ensure safety systems are aligned and that there is adherence to commitments when the contractors have their safety management system. The system assurance process comprises three levels: Level 1 (Site Audits), Level 2 (Business Unit Assurance), and Level 3 (Group Assurance). Level 1 and 2 assurance is performed internally to ensure that safety systems comply with FortescueÃ¢ÂÂs standards, while external assurance (Level 3) is focused on selected management system elements.",,,33,,,,"Safety management system, contractors, assurance process",8,G,,,,,,,,,,,,,,,,
