Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
186,,403.0,Occupational Health and Safety,403-04,"Worker participation, consultation, and communication on occupational health and safety",,OK not to be OK all the time,,,Meridian Energy,2023.0,"Meridian champions a supportive workplace culture with its ""OK Not to Be OK All the Time"" initiative, acknowledging the importance of mental health awareness. This program encourages open conversations about wellbeing, normalising the idea that it's acceptable for employees to experience challenges and seek support.",,,6,92,,,"OK not to be OK all the time, thriving, mental health",3,S,,,,,,,,,,,,,,,,
187,,403.0,Occupational Health and Safety,403-04,"Worker participation, consultation, and communication on occupational health and safety",,Care Teams,,,Meridian Energy,2023.0,"Beyond prioritising physical safety, Meridian extends its commitment to comprehensive wellbeing by safeguarding the mental health of its employees through dedicated Care Teams. These teams provide support, resources, and a compassionate space for individuals facing mental health challenges.",,,6,92,,,"Care Teams, mental health, rehabilitation",3,S,,,,,,,,,,,,,,,,
188,,403.0,Occupational Health and Safety,403-04,"Worker participation, consultation, and communication on occupational health and safety",,Employee Assistance Programme,,,Meridian Energy,2023.0,"Meridian prioritises its employees' mental and emotional wellbeing through implementing an Employee Assistance Programme (EAP). This initiative provides confidential and professional support services to help employees navigate personal and work-related challenges. The EAP underscores Meridian's commitment to fostering a supportive work environment by offering access to counselling, guidance, and resources.",,,6,92,,,"Employee Assistance Programme, EAP, psychological service",3,S,,,,,,,,,,,,,,,,
189,,403.0,Occupational Health and Safety,403-04,"Worker participation, consultation, and communication on occupational health and safety",,StayLive,,,Meridian Energy,2023.0,"Meridian continues demonstrating its commitment to safety by actively participating in StayLive, a prominent electricity industry forum dedicated to collaborative efforts to enhance safety standards across the sector. This ongoing engagement underscores Meridian's proactive approach to staying at the forefront of safety advancements and fostering a collective commitment to excellence in safety practices.",,,6,92,,,"StayLive, electricity industry, safety",3,S,,,,,,,,,,,,,,,,
190,,403.0,Occupational Health and Safety,403-04,"Worker participation, consultation, and communication on occupational health and safety",,New Training Protocols,,,Meridian Energy,2023.0,"Meridian is committed to advancing employee development and safety by implementing new training protocols. These protocols signify a proactive approach to ensuring employees have the latest knowledge and skills required for their roles. By incorporating cutting-edge training methodologies and staying abreast of industry best practices, Meridian not only enhances the competence of its workforce but also reinforces a culture of continuous improvement.",,,6,92,,,"New Training Protocols, holistic software, safe from harm",3,S,,,,,,,,,,,,,,,,
191,,403.0,Occupational Health and Safety,403-05,Worker training on occupational health and safety,,Global Wind Organisation training,,,Meridian Energy,2023.0,"Meridian prioritises the safety and expertise of its workforce by investing in Global Wind Organisation (GWO) training. This program ensures that employees engaged in wind-related operations receive internationally recognised training, emphasising the highest safety standards and industry best practices.",,,6,92,,,"Global Wind Organisation training, GWO, wind turbine",3,S,,,,,,,,,,,,,,,,
192,,403.0,Occupational Health and Safety,403-06,Promotion of worker health,,Wellbeing project,,,Meridian Energy,2023.0,"Meridian's Wellbeing Project exemplifies the company's commitment to nurturing a holistic and supportive workplace culture. This initiative goes beyond traditional safety measures, focusing on promoting the overall wellbeing of employees. Through a range of programs, resources, and support mechanisms, the Wellbeing Project addresses physical, mental, and emotional health.",,,6,16,,,"Wellbeing project,households, workplace culture",3,S,,,,,,,,,,,,,,,,
193,,403.0,Occupational Health and Safety,403-06,Promotion of worker health,,Wellbeing Management System,,,Meridian Energy,2023.0,"Meridian implements a comprehensive Wellbeing Management System to prioritise and enhance its workforce's health and welfare. This systematic approach integrates various initiatives, including health and safety protocols, mental health support, fitness programs, and wellbeing resources. The Wellbeing Management System underscores Meridian's commitment to fostering a workplace culture that values and actively supports its employees' physical, mental, and emotional wellbeing.",,,6,16,,,"Wellbeing Management System, comprehensive Safety, role-specific health",3,S,,,,,,,,,,,,,,,,
194,,403.0,Occupational Health and Safety,403-07,Prevention and mitigation of occupational health and safety impacts directly linked by business relationships,,Learning Team process,,,Meridian Energy,2023.0,"Through our Learning Team process, we have ingrained a culture of ongoing evaluation and refinement, allowing us to adapt and enhance our wellbeing initiatives based on insights and feedback. This iterative approach ensures that our Wellbeing Management System remains dynamic, responsive, and aligned with the evolving needs of our workforce.",,,6,90,,,"Learning Team process, learning and improving, wellbeing",3,S,,,,,,,,,,,,,,,,
195,,403.0,Occupational Health and Safety,403-08,Workers covered by an occupational health and safety management system,100% of employees and contractors working on Meridian sites and assets are covered by and work within the parameters of the OHS management system.,,,,Meridian Energy,2023.0,,,,6,89-92,,,,,,,,,,,,,,,,,,,,,
196,,403.0,Occupational Health and Safety,403-09,Work-related injuries,The total recordable injury frequency rate in FY23 was 4.68.,,,,Meridian Energy,2023.0,,,,6,89-92,,,,,,,,,,,,,,,,,,,,,
197,,403.0,Occupational Health and Safety,403-10,Work-related ill health,The lost time injury frequency rate in FY23 was 7.8.,,,,Meridian Energy,2023.0,,,,6,89-92,,,,,,,,,,,,,,,,,,,,,
198,,404.0,Training and Education,404-01,Average hours of training per year per employee,The total training hours by headcount for FY23 was 14.7 hours.,,,,Meridian Energy,2023.0,,,,6,89-92,,,,,,,,,,,,,,,,,,,,,
199,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Dr Stephen CoveyÃ¢ÂÂs 7 Habits,,,Meridian Energy,2023.0,"Meridian is dedicated to fostering personal development among its employees, and a cornerstone of this commitment is the implementation of Dr. Stephen Covey's ""7 Habits of Highly Effective People, Signature Edition 4.0."" This program, accredited for in-house delivery, has become one of our most popular personal development initiatives.",,,6,87,,,"Dr Stephen CoveyÃ¢ÂÂs 7 Habits, Highly Effective People, in-house delivery",4,S,,,,,,,,,,,,,,,,
200,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,People Hub,,,Meridian Energy,2023.0,"Meridian introduced People Hub, a centralised Learning Management System (LMS) that consolidates all aspects of our educational initiatives into one accessible platform. This forward-looking system streamlines the learning experience for our employees, offering a centralised hub for training resources, courses, and development materials.",,,6,87,,,"People Hub, learning management, centralised hub",4,S,,,,,,,,,,,,,,,,
201,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Accelerate Leaders Pool,,,Meridian Energy,2023.0,"Accelerate Leaders Pool is a dynamic program designed to identify, nurture, and advance leadership talent. This initiative aims to develop a robust leadership pipeline by providing selected individuals with targeted training, mentorship, and diverse leadership experiences. The Accelerate Leaders Pool reflects Meridian's commitment to cultivating a pool of skilled and versatile leaders who can drive innovation and success across the company",,,6,88,,,"Accelerate Leaders Pool, tier 3, executive potential",4,S,,,,,,,,,,,,,,,,
202,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,Retirement Planning Modules,,,Meridian Energy,2023.0,"The Retirement Planning Modules are a series of tailored programs designed to provide comprehensive guidance and resources for retirement planning. These modules cover crucial aspects such as financial planning, healthcare considerations, and lifestyle adjustments. By offering these resources, Meridian empowers its employees to make informed decisions and confidently transition into retirement.",,,6,88,,,"Retirement Planning Modules, work arrangements, financial planning",4,S,,,,,,,,,,,,,,,,
203,,404.0,Training and Education,404-03,Percentage of employees receiving regular performance and career development reviews,"All Meridian employees participate in the performance appraisal, contributing to incentive and pay outcomes.",,,,Meridian Energy,2023.0,,,,6,87,,,,,,,,,,,,,,,,,,,,,
204,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,Belonging programme,,,Meridian Energy,2023.0,"The Belonging Programme is a strategic initiative that fosters an inclusive and diverse workplace culture. This program aims to create an environment where employees feel valued, respected, and belonging. Through targeted activities, awareness campaigns, and diversity and inclusion training, Meridian actively works to eliminate barriers and promote a culture where differences are celebrated.",,,6,94,,,"Belonging programme, key requirement, emerging issues",2024-05-10 00:00:00,S,,,,,,,,,,,,,,,,
205,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,Females into STEM,,,Meridian Energy,2023.0,"Meridian's ""Females into STEM"" initiative is a proactive effort to encourage and empower women to pursue careers in Science, Technology, Engineering, and Mathematics (STEM). This program addresses gender imbalances in these industries by providing mentorship, networking opportunities, and educational support for women interested in STEM careers.",,,6,"96, 114",,,"Females into STEM, gender injustice, gender representation",2024-05-10 00:00:00,S,,,,,,,,,,,,,,,,
206,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,Gender Tick programme,,,Meridian Energy,2023.0,"Meridian proudly participates in the Gender Tick programme, demonstrating its commitment to fostering gender diversity and equality within the workplace. This accreditation signifies that Meridian has undergone a rigorous assessment of its policies, practices, and culture to ensure they align with the principles of gender equality. By engaging in the Gender Tick programme, Meridian actively promotes inclusivity, fair treatment, and opportunities for all employees, regardless of gender.",,,6,"96, 114",,,"Gender Tick programme, equal opportunities, impacts anchored",2024-05-10 00:00:00,S,,,,,,,,,,,,,,,,
207,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,MindTheGap,,,Meridian Energy,2023.0,"In a transparent commitment to accountability and equality, Meridian goes beyond participation in the Gender Tick programme by actively disclosing its gender and ethnicity pay gaps. This information is made accessible on Meridian's official website and the external MindTheGap platform.",,,6,"96, 114",,,"MindTheGap, website, Gender pay gaps",2024-05-10 00:00:00,S,,,,,,,,,,,,,,,,
208,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,Accessibility Tick programme,,,Meridian Energy,2023.0,"Meridian is proud to engage in the Accessibility Tick programme, emphasising its dedication to creating an inclusive and accessible workplace. This accreditation recognises the company's commitment to ensuring that its physical and digital environments are accessible to everyone, including those with disabilities. By participating in the Accessibility Tick programme, Meridian actively works towards eliminating barriers and promoting a universally accessible workplace for all employees.",,,6,"96, 114",,,"Accessibility Tick programme, equal opportunities, impacts anchored",2024-05-10 00:00:00,S,,,,,,,,,,,,,,,,
209,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,Pride Pledge members,,,Meridian Energy,2023.0,"Meridian proudly aligns itself with inclusivity and diversity by being a member of the Pride Pledge. As a participant in this program, the company actively supports and advocates for the LGBTQ+ community. Meridian's commitment to being a Pride Pledge member extends beyond mere acknowledgment; it reflects the company's dedication to fostering an environment that welcomes, respects, and affirms individuals regardless of their sexual orientation or gender identity.",,,6,"96, 114",,,"Pride Pledge members, Rainbow Tick, authentic selves",2024-05-10 00:00:00,S,,,,,,,,,,,,,,,,
210,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,Education Perfect,,,Meridian Energy,2023.0,"Meridian is dedicated to enhancing its commitment to Te Kete Tikanga MÃÂori, a program that embeds MÃÂori cultural principles and practices within the organisation. Meridian has launched a pilot initiative in collaboration with Education Perfect as part of this commitment.",,,6,"96, 114",,,"Education Perfect, Te Kete Tikanga MÃÂori programme, Te Ao MÃÂori for Professionals,",2024-05-10 00:00:00,S,,,,,,,,,,,,,,,,
211,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,Guiding the Waka,,,Meridian Energy,2023.0,"Guiding the Waka' aligns seamlessly with Meridian's broader initiatives, such as the Te Kete Tikanga MÃÂori program and the Education Perfect pilot. By combining internal expertise with external partnerships, Meridian creates a comprehensive approach to leadership and cultural enrichment.",,,6,"96, 114",,,"Guiding the Waka, future of work, Brene BrownÃ¢ÂÂs Dare",2024-05-10 00:00:00,S,,,,,,,,,,,,,,,,
212,,405.0,Diversity and Equal Opportunity,405-02,Ratio of basic salary and remuneration of women to men,FY23 ratio Base salary for women to men was 0.96:1.,,,,Meridian Energy,2023.0,,,,7,101,,,,,,,,,,,,,,,,,,,,,
213,,406.0,Non-discrimination,406-01,Incidents of discrimination and corrective actions taken,There have been no incidents of discrimination in FY23.,,,,Meridian Energy,2023.0,,,,7,250,,,,,,,,,,,,,,,,,,,,,
214,,407.0,Freedom of Association and Collective Bargaining,407-01,Operations and suppliers in which the right to freedom of association and collective bargaining may be at risk,,,,NO DISCLOSURE,Meridian Energy,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,408.0,Child Labor,408-01,Operations and suppliers at significant risk for incidents of child labor,,Modern Slavery Questionnaire,,,Meridian Energy,2023.0,"Meridian is committed to ethical business practices by using the Modern Slavery Questionnaire. This initiative reflects the company's dedication to transparency and accountability in supply chain management. By participating in this questionnaire, Meridian actively assesses and addresses potential risks related to modern slavery within its operations and supply chains.",,,7,104,,,"Modern Slavery Questionnaire, transparency, supplier-selection processes",2024-12-16 00:00:00,S,,,,,,,,,,,,,,,,
216,,409.0,Forced or Compulsory Labor,409-01,Operations and suppliers ar significant risk for incidents of forced or compulsory labor,,Procurement Hub,,,Meridian Energy,2023.0,"Meridian's Procurement Hub is a centralised platform that manages and optimises the company's procurement processes. This initiative reflects Meridian's commitment to efficiency, transparency, and strategic sourcing. By consolidating procurement activities through the hub, the company streamlines supplier interactions, enhances cost-effectiveness, and ensures alignment with ethical and sustainable procurement practices.",,,7,105,,,"Procurement Hub, Being good humans, legal oversight",2024-12-16 00:00:00,S,,,,,,,,,,,,,,,,
