Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
155,,306.0,Waste,306-02,Management of significant waste-related impacts,,Hazardous Material Management,,,Meridian Energy,2023.0,"Meridian's Hazardous Material Management initiative underscores the company's dedication to responsible waste reduction practices. With a focus on handling and disposing of hazardous materials in an environmentally conscious manner, Meridian ensures compliance with stringent regulations and prioritises the safety of the environment and communities.",,,4,48,,,"Hazardous Material Management, stocktake, third party",15,E,,,,,,,,,,,,,,,,
156,,306.0,Waste,306-02,Management of significant waste-related impacts,,Safety Data Sheets,,,Meridian Energy,2023.0,"In adherence to stringent safety and environmental standards, Meridian's Hazardous Material Management takes a meticulous approach. The program ensures that all hazardous substances and materials are identified, emphasising transparency and accountability. Furthermore, Meridian prioritises safety by providing comprehensive Safety Data Sheets (SDSs) for these materials.",,,4,48,,,"Safety Data Sheets, clearly identified, SDS",15,E,,,,,,,,,,,,,,,,
157,,306.0,Waste,306-02,Management of significant waste-related impacts,,Hazardous Inventory Tracking Sheets,,,Meridian Energy,2023.0,"The hazardous Material Management initiative underscores the company's dedication to responsible waste reduction practices. With a focus on handling and disposing of hazardous materials in an environmentally conscious manner, Meridian ensures compliance with stringent regulations and prioritises the safety of the environment and communities.",,,4,48,,,"Hazardous Inventory Tracking Sheets, hazardous waste leaking, responsible waste reduction",15,E,,,,,,,,,,,,,,,,
158,,306.0,Waste,306-02,Management of significant waste-related impacts,,Circular Economy Framework,,,Meridian Energy,2023.0,"Meridian champions sustainability with its Circular Economy Framework, a strategic initiative to minimise waste and maximise resource efficiency. The framework promotes the reuse, refurbishment, and recycling of materials across Meridian's operations. By prioritising a circular economy model, the company strives to break away from the traditional linear ""take, make, dispose"" approach, creating a closed-loop system that minimises environmental impact.",,,4,48,,,"Circular Economy Framework, Disposal of waste, waste-to-landfill",15,E,,,,,,,,,,,,,,,,
159,,306.0,Waste,306-02,Management of significant waste-related impacts,,Replacement programmes,,,Meridian Energy,2023.0,"Meridian spearheads waste reduction through its Replacement Programs, a strategic initiative focused on upgrading and replacing aging assets with advanced, efficient alternatives. Meridian minimises waste and optimises resource use by systematically addressing the end-of-life cycle of equipment.",,,4,48,,,"Replacement programmes, refurbishment, end-of-life cycle of equipment",15,E,,,,,,,,,,,,,,,,
160,,306.0,Waste,306-03,Waste generated,"The total waste generated in FY23 was 9,606 tonnes.",,,,Meridian Energy,2023.0,,,,4,49,,,,,,,,,,,,,,,,,,,,,
161,,306.0,Waste,306-04,Waste diverted from disposal,"The total waste diverted from disposal in FY23 was 8,973 tonnes.",,,,Meridian Energy,2023.0,,,,5,49,,,,,,,,,,,,,,,,,,,,,
162,,306.0,Waste,306-05,Waste directed to disposal,The total waste directed to disposal in FY23 was 633 tonnes.,,,,Meridian Energy,2023.0,,,,5,49,,,,,,,,,,,,,,,,,,,,,
163,,307.0,Environmental Compliance,307-01,Non-compliance with environmental laws and regulations,,,,NO DISCLOSURE,Meridian Energy,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,308.0,Supplier Environmental Assessment,308-01,New suppliers that were screened using environmental criteria,,,,NO DISCLOSURE,Meridian Energy,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
