Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
70,,302.0,Energy,302-04,Reduction of energy consumption,,Wind Energy Project,,,Medibank,2023.0,Medibank's Baby Sleep Support Line offers expert guidance and assistance to parents struggling with their baby's sleep patterns. Parents can confidently navigate their baby's sleep challenges and promote healthy sleep habits through personalised advice and support from qualified professionals.,,,,64,,,"Wind Energy Project, Katingan Mentaya Project, Central Kalimantan",2024-07-13 00:00:00,E,,,,,,,,,,,,,,,,
71,,302.0,Energy,302-05,Reductions in energy requirements of products and services,,,,NO DISCLOSURE,Medibank,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,303.0,Water and Effluents,303-01,Interactions with water as a shared resource,"Medibank has seen some reductions in property, waste and water emissions due to improved base building data and some changes to the methodology.",,,,Medibank,2023.0,,,,,65,,,,,,,,,,,,,,,,,,,,,
73,,303.0,Water and Effluents,303-02,Management of water discharge-related impacts,,,,NO DISCLOSURE,Medibank,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,303.0,Water and Effluents,303-03,Water withdrawal,Total water withdrawal FY23 was 3 ML.,,,,Medibank,2023.0,,,,,65,,,,,,,,,,,,,,,,,,,,,
75,,303.0,Water and Effluents,303-04,Water discharge,,,,NO DISCLOSURE,Medibank,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,303.0,Water and Effluents,303-05,Water consumption,,,,NO DISCLOSURE,Medibank,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,304.0,Biodiversity,304-01,"Operational sites owned, leased, managed in, or adjacent to, protected areas and areas of high biodiversity value outside protected areas","In a critical biodiversity area and the home of the Bornean orangutan, the Katingan Mentaya project aims to safeguard the habitat of many critical endangered species. It provides extensive vocational training and microfinance to local communities to develop sustainable economic activities.",,,,Medibank,2023.0,,,,,64,,,,,,,,,,,,,,,,,,,,,
78,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,Mosaic Burns,,,Medibank,2023.0,"Strategic burning practices hold deep cultural significance for Indigenous communities in Northern Australia, passed down through generations as a means of land management. The Olkola project yields direct benefits across cultural, social, economic, and environmental realms, such as safeguarding cultural sites, providing education and employment opportunities for Olkola rangers, and fostering enhanced biodiversity through mosaic burns.",,,,64,,,"Mosaic Burns, biodiversity outcomes, Olkola carbon credits",2024-12-15 00:00:00,E,,,,,,,,,,,,,,,,
79,,304.0,Biodiversity,304-03,Habitats protected or restored,,,,NO DISCLOSURE,Medibank,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,304.0,Biodiversity,304-04,IUCN Red List species and national conversation list species with habitats in areas affected by operations,,,,NO DISCLOSURE,Medibank,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,305.0,Emissions,305-01,Direct (Scope 1) GHG emissions,Medibank's FY23 scope 1 emission was 71.3 t CO2-e/year.,,,,Medibank,2023.0,,,,,65,,,,,,,,,,,,,,,,,,,,,
82,,305.0,Emissions,305-02,Energy indirect (Scope 2) GHG emissions,"Medibank's FY23 scope 2 emission was 1,575 t CO2-e/year.",,,,Medibank,2023.0,,,,,65,,,,,,,,,,,,,,,,,,,,,
83,,305.0,Emissions,305-03,Other indirect (Scope 3) GHG emissions,"Medibank's FY23 scope 3 emission was 17,720 t CO2-e/year.",,,,Medibank,2023.0,,,,,65,,,,,,,,,,,,,,,,,,,,,
84,,305.0,Emissions,305-04,GHG emissions intensity,Medibank's GHG emission intensity per total employee was 6.0,,,,Medibank,2023.0,,,,,65,,,,,,,,,,,,,,,,,,,,,
