Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
0,,,,,,,,,,,,,,,GRI Index,SR,AR,CGS,,,,,,,,,,,,,,,,,,,
1,,2.0,General Disclosures,2-1,Organizational details,"Founded in the Queensland outback in 1920, Qantas has become Australia's largest domestic and international airline. Qantas has a range of subsidiary businesses supporting the Group's overall operations.",,,,Qantas,2023.0,,,,1,5,,,,,,,,,,,,,,,,,,,,,
2,,2.0,General Disclosures,2-2,Entities included in the organization's sustainability reporting,"The group entities included during the reporting period are Qantas, Jetstar, Qantas Loyalty, Qantas Freight, and Qantas Support Service.",,,,Qantas,2023.0,,,,1,5,,,,,,,,,,,,,,,,,,,,,
3,,2.0,General Disclosures,2-3,"Reporting period, frequency, and contact point",The sustainability report (sustainability report or Report) covers the period from 1 July 2022 to 30 June 2023 (FY23) for Qantas Airways Limited and its wholly-owned entities (unless stated otherwise).,,,,Qantas,2023.0,,,,1,6,,,,,,,,,,,,,,,,,,,,,
4,,2.0,General Disclosures,2-4,Restatements of information,"Qantas restatement information includes customer, community, safety, employee, and environment.",,,,Qantas,2023.0,,,,1,71-74,,,,,,,,,,,,,,,,,,,,,
5,,2.0,General Disclosures,2-5,External assurance,KPMG provides external assurance for the reporting period.,,,,Qantas,2023.0,,,,1,75,,,,,,,,,,,,,,,,,,,,,
6,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships","The Qantas Group's primary business is the transportation of customers using two complementary airline brands Ã¢ÂÂ Qantas and Jetstar Ã¢ÂÂ operating regional, domestic and international services. It also involves a range of operational functions, both in-house and contracted, including pilot and cabin crew operations, aircraft engineering and maintenance, catering and cleaning services, freight processing and other active airline support services.",,,,Qantas,2023.0,,,,1,2011-05-09 00:00:00,,,,,,,,,,,,,,,,,,,,,
7,,2.0,General Disclosures,2-7,Employees,"Qantas's global workforce consists of more than 27,0001 employees across 27 countries,2 of whom 95 per cent are directly employed by a Group entity, either by an individual contract or under enterprise agreements (EA) and by relevant national employment legislation.",,,,Qantas,2023.0,,,,1,"50, 72",,,,,,,,,,,,,,,,,,,,,
8,,2.0,General Disclosures,2-8,Workers who are not employees,"The group operations also include a proportion of indirect workers who deliver services under contracts between the group and specialist providers, whereby we are one of many clients. These indirect workers have contractors, contingent workers, and outsourced labour hire resources that support our business in cabin crew, ground handling, baggage services, catering, cleaning, security services, information technology, and payroll services.",,,,Qantas,2023.0,,,,1,50,,,,,,,,,,,,,,,,,,,,,
9,,2.0,General Disclosures,2-9,Governance structure and composition,"Qantas's governance structure includes the Safety, Health, Environment and Security Committee (CHESS), Audit Committee, Remuneration Committee, and Nominations Committee.",,,,Qantas,2023.0,,,,1,12,,,,,,,,,,,,,,,,,,,,,
