Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
74,,302.0,Energy,302-04,Reduction of energy consumption,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,302.0,Energy,302-05,Reductions in energy requirements of products and services,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,303.0,Water and Effluents,303-01,Interactions with water as a shared resource,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,303.0,Water and Effluents,303-02,Management of water discharge-related impacts,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,303.0,Water and Effluents,303-03,Water withdrawal,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,303.0,Water and Effluents,303-04,Water discharge,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,303.0,Water and Effluents,303-05,Water consumption,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,304.0,Biodiversity,304-01,"Operational sites owned, leased, managed in, or adjacent to, protected areas and areas of high biodiversity value outside protected areas",,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,304.0,Biodiversity,304-03,Habitats protected or restored,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,304.0,Biodiversity,304-04,IUCN Red List species and national conversation list species with habitats in areas affected by operations,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
