Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
111,,403.0,Occupational Health and Safety,403-08,Workers covered by an occupational health and safety management system,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,403.0,Occupational Health and Safety,403-09,Work-related injuries,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,403.0,Occupational Health and Safety,403-10,Work-related ill health,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,404.0,Training and Education,404-01,Average hours of training per year per employee,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,404.0,Training and Education,404-02,Programs for upgrading employee skills and transition assistance programs,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,404.0,Training and Education,404-03,Percentage of employees receiving regular performance and career development reviews,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,40:40 Vision,,,IDP Education,2023.0,"In 2021, IDP became a proud signatory to the 40:40 Vision, a firm step forward in our commitment to delivering a gender-diverse leadership team. The 40:40 Vision is an ambitious, investor-led initiative by HESTA designed to drive structural change across ASX300 companies. The goal is to have women occupy at least 40 per cent of Board, executive and senior leadership roles by 2030.",,,,,"16, 17",,"Gender Diversity, Leadership, Development","5, 10",S,,,,,,,,,,,,,,,,
118,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,Talent Accelerator program,,,IDP Education,2023.0,"This year, we developed and implemented our Talent Accelerator program to develop senior women for high-level operational and functional leadership roles. A successful two-day Women in Leadership workshop was also conducted for nine Southeast Asian women.",,,,,17,,"Talent Accelerator, Women in Leadership, Diversity","5, 10",S,,,,,,,,,,,,,,,,
119,,405.0,Diversity and Equal Opportunity,405-01,Diversity of governance bodies and employees,,Pilot Program Using GDEIB,,,IDP Education,2023.0,"We conducted a pilot program using the Global Diversity Equity and Inclusion Benchmarks (GDEIB) model in three countries to understand different perspectives. We learned that our people have varying views on IDE, with differences in maturity and IDE themes across regions, and our employees want to hear more about it from our Global Leadership Team.",,,,,17,,"Diversity, Equity, Inclusion, Benchmarks","5, 10",S,,,,,,,,,,,,,,,,
120,,405.0,Diversity and Equal Opportunity,405-02,Ratio of basic salary and remuneration of women to men,Supporting pay equity Ã¢ÂÂ delivering fair pay outcomes reflecting local market conditions and practices and individual performance across our workforce.,,,,IDP Education,2023.0,,,,,,,,,,,,Diversity Equity Policy,,,,,,,,,,,,,,
121,,406.0,Non-discrimination,406-01,Incidents of discrimination and corrective actions taken,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,407.0,Freedom of Association and Collective Bargaining,407-01,Operations and suppliers in which the right to freedom of association and collective bargaining may be at risk,"In FY23, we enhanced our risk assessment process and supplier governance to address modern slavery concerns. We also expanded our risk assessments to include our Student Essentials partners, who assist students with services at their study destinations.",,,,IDP Education,2023.0,,,,,,25,,,,,,,,,,,,,,,,,,,,
123,,408.0,Child Labor,408-01,Operations and suppliers at significant risk for incidents of child labor,"In FY23, we enhanced our risk assessment process and supplier governance to address modern slavery concerns. We also expanded our risk assessments to include our Student Essentials partners, who assist students with services at their study destinations.",,,,IDP Education,2023.0,,,,,,25,,,,,,,,,,,,,,,,,,,,
124,,409.0,Forced or Compulsory Labor,409-01,Operations and suppliers ar significant risk for incidents of forced or compulsory labor,"In FY23, we enhanced our risk assessment process and supplier governance to address modern slavery concerns. We also expanded our risk assessments to include our Student Essentials partners, who assist students with services at their study destinations.",,,,IDP Education,2023.0,,,,,,25,,,,,,,,,,,,,,,,,,,,
125,,410.0,Security Practices,410-01,Security personnel trained in human rights policies or procedures,"The training covers anti-bribery and anti-corruption, privacy, Cybersecurity and whistleblowing. We monitor completion rates and have processes to follow up with team members who still need to complete the required training.",,,,IDP Education,2023.0,,,,,,24,,,,,,,,,,,,,,,,,,,,
126,,411.0,Rights of Indigenous Peoples,411-01,Incidents of violations involving rights of indigenous peoples,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,412.0,Human Rights Assessment,412-01,Operations that have been subject to human rights reviews or impacts assessments,"In FY23, we enhanced our risk assessment process and supplier governance to address modern slavery concerns. We also expanded our risk assessments to include our Student Essentials partners, who assist students with services at their study destinations.",,,,IDP Education,2023.0,,,,,,25,,,,,,,,,,,,,,,,,,,,
128,,412.0,Human Rights Assessment,412-02,Employee training on human rights policies or procedures,"The training covers anti-bribery and anti-corruption, privacy, Cybersecurity and whistleblowing. We monitor completion rates and have processes to follow up with team members who still need to complete the required training.",,,,IDP Education,2023.0,,,,,,24,,,,,,,,,,,,,,,,,,,,
129,,412.0,Human Rights Assessment,412-03,Significant investment agreements and contracts that include human rights clauses or that underwent human rights screening,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Collaborating for climate action in international education,,,IDP Education,2023.0,"This year, IDP became a signatory to the Climate Action Network for International Educators (CANIE) Accord, demonstrating our commitment to driving change in the international education sector. CANIE is an initiative by practitioners in international education worldwide. Its goal is to promote greater engagement and understanding of the urgent need to address the climate crisis within international education.",,,,,27,,"Climate Action, Education Sector, Partnership",13,E,,Corporate Responsibility Policy,,,,,,,,,,,,,,
131,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Community Initiatives,,,IDP Education,2023.0,"We do this by forming partnerships with community organisations aligned to our purpose and values, supporting individuals to access life-changing education through strategic community investment, recognising that by doing so, we can build capability and contribute to empowered communities, and supporting communities tactically by facilitating employee giving, volunteering and fundraising.",,,,,,,"Community Investment, Strategic Partnerships, Initiatives","4, 17",S,,Corporate Responsibility Policy,,,,,,,,,,,,,,
132,,413.0,Local Communities,413-02,Operations with significant actual and potential negative impacts on local communities,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,414.0,Supplier Social Assessment,414-01,New suppliers that were screened using social criteria,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,414.0,Supplier Social Assessment,414-02,Negative social impacts in the supply chain and actions taken,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,415.0,Public Policy,415-01,Political contributions,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,416.0,Customer Health and Safety,416-01,Assessment of the health and safety impacts of product and service categories,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,416.0,Customer Health and Safety,416-02,Incidents of non-compliance concerning the health and safety impacts of products and services,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,417.0,Marketing and Labeling,417-01,Requirements for product and service information and labeling,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,417.0,Marketing and Labeling,417-02,Incidents of non-compliance concerning product and service information and labeling,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,417.0,Marketing and Labeling,417-03,Incidents of non-compliance concerning marketing communications,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,418.0,Customer Privacy,418-01,Substantiated complaints concerning breaches of customer privacy and losses of customer data,,Cybersecurity frameworks,,,IDP Education,2023.0,"To manage cybersecurity globally, we use industry-accepted frameworks like the National Institute of Standards and Technology (NIST 800-53) and ISO-27001 (information security management system) to measure the maturity of our cyber practices and, where required, uplift our cybersecurity controls to adhere to the framework requirements.",,,,,25,,"Cybersecurity, Frameworks, International Standard",9,G,,,,,,,,,,,,,,,,
142,,418.0,Customer Privacy,418-01,Substantiated complaints concerning breaches of customer privacy and losses of customer data,,Cybersecurity Assessment,,,IDP Education,2023.0,"Our cyber defence team assesses threats daily, using various sources. Our employees play a vital role in our cybersecurity framework.",,,,,25,,"Cybersecurity, Employee Cyber Defence",9,G,,,,,,,,,,,,,,,,
143,,418.0,Customer Privacy,418-01,Substantiated complaints concerning breaches of customer privacy and losses of customer data,,Global cybersecurity training,,,IDP Education,2023.0,"We also provide comprehensive education and awareness programs. It includes our global cybersecurity training, to equip our international teams to respond effectively.",,,,,25,,"Cyber Defence, Employee, Training",9,G,,,,,,,,,,,,,,,,
144,,419.0,Socioeconomic Compliance,419-01,Non-compliance with laws and regulations in the social and economical area,,,,NO DISCLOSURE,IDP Education,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,Total disclosure,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,Total no of reported disclosure over maximum disclosure (source:GRI index),71/122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,Average completion rate,0.581967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
