Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
70,,302.0,Energy,302-01,Energy consumption within the organization,,Fuel transition,,,Carsales,2023.0,"In the interim, Carsales will transition the fuel usage of its fleet from gasoline and diesel to unleaded gasoline with an E10 blend. In the next two years, 30% of Carsales' fleet will use E10 blend. In the next five years, 50% of the fleet will use E10 blend. In the next 5Ã¢ÂÂ7 years, 80% of the fleet will use E10 blend.",,,70,,40,,"Fuel usage, gasoline, E10 blend","12, 13",E,,,,,,,,,,,,,,,,
71,,302.0,Energy,302-02,Energy consumption outside of the organization,,,,NO DISCLOSURE,Carsales,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,302.0,Energy,302-03,Energy intensity,,,,NO DISCLOSURE,Carsales,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,302.0,Energy,302-04,Reduction of energy consumption,,Green energy feasibility,,,Carsales,2023.0,Carsales is investigating the feasibility of switching to green energy and carbon-neutral electricity in its offices across Australia. Carsales hopes to transition to this in a phased approach over the next 1-3 years.,,,70,,40,,"Feasibility, green energy, carbon-neutral electricity","7, 13",E,,,,,,,,,,,,,,,,
74,,302.0,Energy,302-05,Reductions in energy requirements of products and services,,,,NO DISCLOSURE,Carsales,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,303.0,Water and Effluents,303-01,Interactions with water as a shared resource,,,,NO DISCLOSURE,Carsales,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,303.0,Water and Effluents,303-02,Management of water discharge-related impacts,,,,NO DISCLOSURE,Carsales,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,303.0,Water and Effluents,303-03,Water withdrawal,,,,NO DISCLOSURE,Carsales,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,303.0,Water and Effluents,303-04,Water discharge,,,,NO DISCLOSURE,Carsales,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,303.0,Water and Effluents,303-05,Water consumption,,,,NO DISCLOSURE,Carsales,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,304.0,Biodiversity,304-01,"Operational sites owned, leased, managed in, or adjacent to, protected areas and areas of high biodiversity value outside protected areas",,,,NO DISCLOSURE,Carsales,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,304.0,Biodiversity,304-02,"Significant impacts of activities, produces, and services on biodiversity",,,,NO DISCLOSURE,Carsales,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,304.0,Biodiversity,304-03,Habitats protected or restored,,,,NO DISCLOSURE,Carsales,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,304.0,Biodiversity,304-04,IUCN Red List species and national conversation list species with habitats in areas affected by operations,,,,NO DISCLOSURE,Carsales,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,305.0,Emissions,305-01,Direct (Scope 1) GHG emissions,Carsales' scope 1 emissions in 2023 were 185.6 tCO2e.,,,,Carsales,2023.0,,,,70,64,,,,,,,,,,,,,,,,,,,,,
85,,305.0,Emissions,305-02,Energy indirect (Scope 2) GHG emissions,Carsales' scope 3 emissions in 2023 were 487 tCO2e.,,,,Carsales,2023.0,,,,70,64,,,,,,,,,,,,,,,,,,,,,
86,,305.0,Emissions,305-03,Other indirect (Scope 3) GHG emissions,"Carsales' scope 3 emissions in 2023 were 7,016.9 tCO2e.",,,,Carsales,2023.0,,,,71,64,,,,,,,,,,,,,,,,,,,,,
87,,305.0,Emissions,305-04,GHG emissions intensity,Carsales' emissions intensity in 2023 was 10.5 tCO2e.,,,,Carsales,2023.0,,,,71,64,,,,,,,,,,,,,,,,,,,,,
88,,305.0,Emissions,305-05,Reduction of GHG emissions,,Emissions reduction strategy,,,Carsales,2023.0,Carsales' current emissions reduction strategy outlines its commitment to reducing its Australian business operations' emissions intensity by 30 per cent per FTE by 2030 compared to its FY22 baseline. Carsales plans to achieve this through reducing Scope 1 and 2 intensity by 100 per cent and Scope 3 intensity emissions by 20 per cent.,,,71,59,,,"Emissions reduction strategy, emissions intensity, Scope 1, Scope 2, Scope 3",13,E,,,,,,,,,,,,,,,,
89,,305.0,Emissions,305-05,Reduction of GHG emissions,,Travel policies review,,,Carsales,2023.0,"Carsales will review its travel policies and, where possible, continue to use technology to connect, thus avoiding unnecessary travel and associated environmental impacts. Carsales estimates this will reduce travel by 20%. Carsales also aims to work with its external travel management provider to ascertain where and how it can travel sustainability and offset emissions during travel. Offsetting Carsales' flights will reduce 3.9% of its scope 3 emissions.",,,71,,40,,"Travel policy, environmental impact, travel management provider","8, 13",E,,,,,,,,,,,,,,,,
90,,305.0,Emissions,305-05,Reduction of GHG emissions,,Encouraging public transport,,,Carsales,2023.0,"Carsales will encourage its employees, where possible, to switch to public transport, car-pooling, cycling or walking. At the Melbourne head office, Carsales has end-of-trip facilities for its team, and its location is well connected to many bike paths, making riding to work an attractive option. Carsales also offers its Victorian team the ability to buy discounted 365-day Myki passes through the Myki Commuter Club to encourage its employees to use public transport. It will reduce 20% of emissions from employee commutes.",,,71,,40,,"Public transport, cycling, walking","13, 17",E,,,,,,,,,,,,,,,,
91,,305.0,Emissions,305-06,Emissions of ozone-depleting substances (ODS),,,,NO DISCLOSURE,Carsales,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,305.0,Emissions,305-07,"Nitrogen oxides (NOx), sulfur oxides (SOx), and other significant air emissions",,,,NO DISCLOSURE,Carsales,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,306.0,Waste,306-01,Waste generation and significant waste-related impacts,,Tyre Stewardship Australia,,,Carsales,2023.0,"Carsales partnered with Tyre Stewardship Australia. The partnership seeks to effectively reduce passenger tyres' environmental, health and safety impacts, which reach the end of their life in Australia each year. It also aims to develop viable markets for these end-of-life (worn out) tyres, including those sold by Carsales' tyres business.",,,71,,45,,"Tyre Stewardship Australia, environmental impact, end-of-life tyre",12,E,,,,,,,,,,,,,,,,
94,,306.0,Waste,306-01,Waste generation and significant waste-related impacts,,Landfill waste audit,,,Carsales,2023.0,Carsales plans to audit its landfill waste to identify if anything else could be recycled. Carsales will also go further to implement circular economy principles and target to recycle waste and reuse and repair what it can to avoid e-waste where possible. It will reduce Carsales' waste emissions by 50% by 2030.\t,,,71,,45,,"Audit, landfill waste, recycling",12,E,,,,,,,,,,,,,,,,
95,,306.0,Waste,306-01,Waste generation and significant waste-related impacts,,Electronic waste reuse,,,Carsales,2023.0,"In Australia, Carsales aims to achieve the complete reuse of electronic waste. Approximately 85 per cent of Carsales' e-waste continues to be redistributed. Carsales either allows employees to purchase these items for a nominal fee, which is donated to charity or seeks to reuse old but serviceable computers, laptops and screens by providing them to local community groups after hard drives have been wiped.",,,71,60,,,"Electronic waste, charity, local community",12,E,,,,,,,,,,,,,,,,
96,,306.0,Waste,306-02,Management of significant waste-related impacts,,,,NO DISCLOSURE,Carsales,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,306.0,Waste,306-03,Waste generated,Carsales generated 118.6 tonnes of waste in 2023.,,,,Carsales,2023.0,,,,71,64,,,,,,,,,,,,,,,,,,,,,
98,,306.0,Waste,306-04,Waste diverted from disposal,,,,NO DISCLOSURE,Carsales,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,306.0,Waste,306-05,Waste directed to disposal,,,,NO DISCLOSURE,Carsales,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,307.0,Environmental Compliance,307-01,Non-compliance with environmental laws and regulations,Carsales did not incur any fines or sanctions for non-compliance with environmental laws in 2023.,,,,Carsales,2023.0,,,,71,71,,,,,,,,,,,,,,,,,,,,,
101,,308.0,Supplier Environmental Assessment,308-01,New suppliers that were screened using environmental criteria,Carsales screened 68 new suppliers using environmental criteria in 2023.,,,,Carsales,2023.0,,,,71,71,,,,,,,,,,,,,,,,,,,,,
102,,308.0,Supplier Environmental Assessment,308-02,Negative environmental impacts in the supply chain and actions taken,,,,NO DISCLOSURE,Carsales,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,401.0,Employment,401-01,New employee hires and employee turnover,Carsales' employee turnover in Australia was 14%.,,,,Carsales,2023.0,,,,71,66,,,,,,,,,,,,,,,,,,,,,
104,,401.0,Employment,401-02,Benefits provided to full-time employees that are not provided to temporary or part-time employees,,Stakeholder workshop,,,Carsales,2023.0,"This year, Carsalees ran a series of workshops and interviews with stakeholders across the business to understand their lived employee experience better and unearth what excites them and their teams about working for Carsales. Carsales used insights from these conversations to refresh its approach in the market and provide potential candidates with a deeper understanding of what it's like to work for Carsales and the opportunities that exist if they choose to join Carsales' team.",,,71,27,,,"Workshop, stakeholder, employee experience","8, 17",S,,,,,,,,,,,,,,,,
