Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
192,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Reconciliation Action Plan,,,IGO,2023.0,"The process of developing IGO's first Reconciliation Action Plan (RAP) was announced and initiated during Reconciliation Week in July 2022. Development of the Innovate IGO RAP was undertaken by the IGO Reconciliation Action Plan Working Group (RAPWG), which comprises IGO employees, in consultation with Traditional Owner representatives from across several of IGO's significant operations and exploration locations. Traditional Owner groups who participated included the Ngadju people (Nova Operation), Whadjuk Noongar people (South Perth Head office) and Martu people (Paterson Exploration).\t",,,,46,,,"Reconciliation Action Plan (RAP), Traditional Owners, Consultation","5, 10",S,"5, 10",,,,,,,,,,,,,,,
193,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,IGO's Corporate Giving Program,,,IGO,2023.0,"Making a Difference is at the core of everything we do, and IGO's Corporate Giving Program is another way we can live our purpose. We play an active role in our host communities and work collaboratively to build meaningful, transparent and trusting relationships. The relationships are vital for the Company's sustainable and expanding business, which results in more excellent value for our stakeholders.\t",,,,48,,,"Corporate Giving Program, Community engagement, Sustainable business","4, 5, 8",S,"4, 5, 8",,,,,,,,,,,,,,,
194,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Employee-led fundraising initiatives,,,IGO,2023.0,"Our people demonstrated tremendous support for health and wellbeing initiatives and disaster relief throughout the year by actively contributing to employee-led fundraising initiatives for Movember, The Push-Up Challenge, and the Kimberley, NSW and Queensland Flood Appeals. Donations were matched by IGO, raising over $9,000 for these initiatives.\t",,,,48,,,"Employee-led fundraising, Disaster relief, Corporate social responsibility","4, 5, 8",S,"4, 5, 8",,,,,,,,,,,,,,,
195,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Corporate volunteering initiatives,,,IGO,2023.0,"Corporate giving encompasses more than making donations, and throughout the year, many employees went beyond their usual work environment and took the opportunity to use their volunteer leave to contribute to local charities in our community. Collectively, our employees volunteered 370 hours of their time through corporate volunteering initiatives.\t",,,,48,,,"Volunteer leave, Corporate volunteering, Local charities","4, 5, 8",S,"4, 5, 8",,,,,,,,,,,,,,,
196,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Nova Economic and Employment Opportunities,,,IGO,2023.0,"IGO has partnered with the Ngadju people at the Nova Operation since 2014, delivering an integrated program of social, cultural, environmental and economic benefits based on close and regular consultation with the Ngadju people and their representative, the NNTAC. In FY23, IGO's Aboriginal and Torres Strait Islander employment rate at the Nova Operation was five per cent, with more than three-quarters of these employees being people of Ngadju heritage. Employment and professional development of the Ngadju people are two focus areas at Nova.\t",,,,49,,,"Indigenous rights, employment, training\t","5, 8, 10",S,"5, 8, 10",,,,,,,,,,,,,,,
197,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,CoRE Learning Foundation and IGO Hands-On Learning Program,,,IGO,2023.0,"During the year, our employees and CoRE visited Norseman District High School to help facilitate the CoRE Learning Foundation and IGO Hands-On Learning Program, which provide mentoring opportunities for our Graduates while encouraging STEAM learning and participation for primary and secondary students. The CoRE Learning Foundation, founded by Suzy Urbaniak, is a not-for-profit organisation that works towards improving STEAM enrolments with a focus on non-traditional teaching methods, which move away from textbooks and focus on engaging with students using more practical techniques.\t",,,,49,,,"CoRE Learning Foundation, Hands-On Learning Program, STEAM education","4, 10",S,"4, 10",,,,,,,,,,,,,,,
198,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Earbus Foundation WA,,,IGO,2023.0,"The Earbus Foundation is a Western Australian-based charity that works to reduce the incidence of middle ear disease in Aboriginal or Torres Strait Islander and at-risk children in Western Australia through mobile ear health clinics. These clinics offer a model of continuous care in schools and daycares, providing comprehensive ear screening, surveillance and treatment, employing General Practitioners (GPs), Audiologists and Ear, Nose and Throat surgeons (ENTs) so that every child can achieve their full potential through listening and learning.\t",,,,49,,,"Earbus Foundation, Ear health, Indigenous children","3, 8",S,"3, 8",,,,,,,,,,,,,,,
199,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Esperance District Football Club,,,IGO,2023.0,The Esperance District Football Association (EDFA) was formed in 1956 and is a not-for-profit association that endeavours to better children's health and wellbeing through playing football. Playing sports and being involved in the community positively impacts mental health. EDFA encourages children to be active and play sports to create a supportive and safe environment where they feel part of a team and a community. EDFA is proud to be associated with four clubs and eight playing divisions and has hundreds of hardworking volunteers.\t,,,,49,,,"Esperance District Football Association, Community sports, Mental health","3, 8",S,"3, 8",,,,,,,,,,,,,,,
200,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,MADALAH,,,IGO,2023.0,"Aligned with our corporate giving strategy, MADALAH believes education is the key to generational change and opportunity and is committed to Making a Difference in the lives of indigenous students from regional communities by offering secondary and tertiary education scholarships to some of Western Australia's leading boarding schools and universities. In 2023, MADALAH is supporting its largest cohort, awarding 105 secondary and 61 tertiary scholarships. \t",,,,50,,,"MADALAH, Indigenous education, Scholarships","4, 10",S,"4, 10",,,,,,,,,,,,,,,
201,,413.0,Local Communities,413-01,"Operations with local community engagement, impact assessments, and development programs",,Ronald McDonald House Charities WA,,,IGO,2023.0,"Our partnership with Ronald McDonald House Charities WA (RMHC WA) is central to how we, as a business, Make a Difference, and year-on-year, the Up All Night event is not only a success for RMHC but has also become an important employee event in IGO's calendar. In November 2022, 30 IGO walkers and 13 IGO volunteers participated in the event, our largest team of IGO people since we began supporting Up All Night, to raise money for RMHC and walk in memory of Peter Bradford, an organisation he was passionate about supporting.\t",,,,50,,,"Ronald McDonald House Charities WA, Up All Night event, Charity walk","3, 8",S,"3, 8",,,,,,,,,,,,,,,
