Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
0,,,,,,,,,,,,,,,GRI Index,SR,AR,CGS,,,,,,,,,,,,,,,,,,,
1,,2.0,General Disclosures,2-1,Organizational details,"IGO Limited is an ASX 100 listed Company focused on creating a better planet for future generations by discovering, developing and delivering products critical to clean energy. We are a purpose-led organisation with strong, embedded values and a caring culture for our people and stakeholders. We are Making a Difference by safely, sustainably and ethically delivering the products our customers need to advance the global transition to decarbonisation.",,,,IGO,2023.0,,,,,1,,,,,,,,,,,,,,,,,,,,,
2,,2.0,General Disclosures,2-2,Entities included in the organization's sustainability reporting,"The Sustainability Report covers activities currently under exploration and discovery, projects in development, managed operations and joint ventures for IGO and its subsidiary companies. All performance data relates to IGO-managed operations only unless otherwise stated.",,,,IGO,2023.0,,,,,Cover,,,,,,,,,,,,,,,,,,,,,
3,,2.0,General Disclosures,2-3,"Reporting period, frequency, and contact point",IGO's ninth Sustainability Report presents our sustainability performance from 1 July 2022 to 30 June 2023 (FY23).,,,,IGO,2023.0,,,,,Cover,,,,,,,,,,,,,,,,,,,,,
4,,2.0,General Disclosures,2-4,Restatements of information,There was no restatement of any information.,,,,IGO,2023.0,,,,,105,,,,,,,,,,,,,,,,,,,,,
5,,2.0,General Disclosures,2-5,External assurance,BDO assurance practitioner reports on limited assurance engagement relating to sustainability reporting.,,,,IGO,2023.0,,,,,105.121,,,,,,,,,,,,,,,,,,,,,
6,,2.0,General Disclosures,2-6,"Activities, value chain and other business relationships","Through our upstream mining and downstream processing assets, IGO enables future-facing technologies, including the electrification of transport, energy storage and renewable energy generation. IGO's nickel business includes the Nova and Forrestania Operations and the Cosmos Project, all located in Western Australia.\t",,,,IGO,2023.0,,,,,1,,,,,,,,,,,,,,,,,,,,,
7,,2.0,General Disclosures,2-7,Employees,"An essential part of FY23 was growing our business and welcoming over 300 new people and their families to IGO. Over the last 12 months, we have delivered many work programs to ensure that our new employees feel included and safe and that they share in the benefits we offer our people.\t",,,,IGO,2023.0,,,,,31,,,,,,,,,,,,,,,,,,,,,
8,,2.0,General Disclosures,2-8,Workers who are not employees,Total temporary employees consist of 36% female and 64% male\t,,,,IGO,2023.0,,,,,96,,,,,,,,,,,,,,,,,,,,,
9,,2.0,General Disclosures,2-9,Governance structure and composition,"Stakeholders, Board: Audit & Risk Committee Nomination & Governance Committee; People, Performance & Culture Committee; Sustainability Committee, Managing Director and CEO, Executive Leadership Team\t",,,,IGO,2023.0,,,,,83,43,,,,,,,,,,,,,,,,,,,,
10,,2.0,General Disclosures,2-10,Nomination and selection of the highest governance body,"Unless otherwise noted, the following persons held office as Directors of IGO during the whole financial year and up to the date of this report: Debra Bakker, Samanta Hogg, Michael Nossal, Justin Osborne, Keith Spence, and Xiaoping Yang.\t",,,,IGO,2023.0,,,,,54,,,,,,,,,,,,,,,,,,,,,
