Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
32,,3.0,Material Topics,3-2,List of material topics,IGO Employees on individual contracts and salaries are benchmarked against the market for the employee classification. Collective bargaining agreements cover no IGO employee.\t,,,,IGO,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,3.0,Material Topics,3-3,Management of material topics,,"Investment in Research, Collaboration and Innovation",,,IGO,2023.0,"We are committed to continually investing in our organisational capability, innovation and technology to integrate innovation into core business operations. In line with our strategy, we seek better ways to utilise and maximise value from the resources we discover as we work towards our net zero goals. We acknowledge that collaboration with industry experts, peers, governments, and research organisations is crucial to our success in optimising our business value and the success of our industry. These innovation drivers and focus areas are vital in bringing to life the mine of the future.\t",,,,94,,,"Organizational Capability Investment, Innovation Integration, Net Zero Goals Implementation",8,"E, G","7, 9",,,,,,,,,,,,,,,
34,,3.0,Material Topics,3-3,Management of material topics,,Engaging with the Traditional Owners in exploration activities,,,IGO,2023.0,"As IGOs' HPAs are premised on the conduct of exploration activity by agreement with Traditional Owners, they are an integral component of IGOs' compliance with Aboriginal cultural heritage regimes that operate in Western Australia. IGO's reliance on HPAs for our exploration activities and our commitment to regular meetings and open relationships with Traditional Owners across our operations ensures that IGO will continue to protect cultural heritage now and into the future.\t",,,,45,,,"Heritage Protection Agreements, Traditional Owner Engagement, Cultural Heritage Preservation","5, 10, 16",S,"5, 10, 16",,,,,,,,,,,,,,,
35,,3.0,Material Topics,3-3,Management of material topics,,Nova Mining Agreement,,,IGO,2023.0,"During FY23, IGO continued to operate under the 2014 Nova Mining Agreement with the Ngadju Native Title Aboriginal Corporation (NNTAC). The Nova Mining Agreement continues to provide significant ongoing benefits to the Ngadju people, including production royalty payments, training, preferential employment and support for Ngadju businesses. In FY23, IGO made production royalty payments totalling $5.1M to the NNTAC. As of 30 June 2023, the Nova Mining Agreement has generated over $24.6M in royalty payments to the NNTAC.",,,,45,,,"Native Title Agreement Benefits, Indigenous Community Support, Royalty Payments","5, 10, 16",S,"5, 10, 16",,,,,,,,,,,,,,,
36,,3.0,Material Topics,3-3,Management of material topics,,Board-level Governance,,,IGO,2023.0,"Climate change is routinely incorporated into Board discussions, strategy meetings, investment decisions, risk management oversight and monitoring, performance targets and executive remuneration. The Board approves our overall strategy and climate change policy and is ultimately responsible for IGO's management. We have well-established structures and processes to ensure we operate with integrity and conduct business according to our values.\t",,,,53,,,"Climate Change Governance, Risk Management, Performance Targets","8, 9",S,"8, 9",,,,,,,,,,,,,,,
37,,3.0,Material Topics,3-3,Management of material topics,,Climate Change Performance Review,,,IGO,2023.0,"The Sustainability Committee met five times in FY23, with a Climate Change Performance Review included as an agenda item at each meeting. These performance reviews covered relevant updates on emissions forecasts, deployment of our internal decarbonisation fund, emissions reduction projects underway at Nova, decarbonisation planning at Cosmos, progress on our carbon offset and Scope 3 management strategies.\t",,,,"53, 54",,,"Sustainability Committee, Climate Change Performance Review, Emissions Reduction Initiatives","8, 9",S,"8, 9",,,,,,,,,,,,,,,
38,,201.0,Economic Performance,201-01,Direct economic value generated and distributed,"Total direct economic value is $1,950M\t",,,,IGO,2023.0,,,,,95,,,,,,,,,,,,,,,,,,,,,
39,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,IGO's strategy is to be a vertically integrated business of products critical to clean energy. Most IGO-supplied raw materials continue to be utilised in the EV market. We are also shifting our business model to further integrate into these supply chains and strengthen our position in the EV battery market.\t,,,,IGO,2023.0,,,,,65,,,,,,,,,,,,,,,,,,,,,
40,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,Internal carbon price and decarbonisation fund,,,IGO,2023.0,"We continue to prioritise financial investment and capital allocation to climate change. The decarbonisation fund allocated $8.3M to support investment in emission reduction projects, research and development, and nature-based solutions.\t",,,,54,,,"Financial Investment Prioritization, Decarbonization Fund Allocation, Emission Reduction Initiatives","8, 9",S,"8, 9",,,,,,,,,,,,,,,
41,,201.0,Economic Performance,201-02,Financial implications and other risks and opportunities due to climate change,,BESS,,,IGO,2023.0,"IGO is undertaking three Battery Energy Storage Systems (BESS) trials at the Nova Operation to support long-term net zero goals and help build market confidence in various technologies. We are prioritising research and development that supports IGO's net zero transition strategy, accelerates the mining industry's response to climate change and reduces our dependence on diesel.\t",,,,60,,,"Battery Energy Storage Systems (BESS) Trials, Net Zero Transition Strategy, Technology Development","8, 9",S,"8, 9",,,,,,,,,,,,,,,
