Unnamed: 0,Industry,GRI Code,GRI Name,Disclosure,Disclosure Name,General Information,Initiative,Initiative from the undisclosed GRI (found by the coder but not mentioned in the GRI index table),UNDISCLOSED GRI,Organisation,Year,Solution Description,Solution Outcome,Digital tool,Data Source,Unnamed: 15,Unnamed: 16,Unnamed: 17,Keywords,SDGs,ESG,UNGC,Notes,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36
42,,202.0,Market Presence,202-01,Ratios of standard entry level wage by gender compared to local minimum wage,,,,NO DISCLOSURE,WiseTech Global,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,202.0,Market Presence,202-02,Proportion of senior management hired from the local community,,,,NO DISCLOSURE,WiseTech Global,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,203.0,Indirect Economic Impacts,203-01,Infrastructure investments and services supported,,,,NO DISCLOSURE,WiseTech Global,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,,,,NO DISCLOSURE,WiseTech Global,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,203.0,Indirect Economic Impacts,203-02,Significant indirect economic impacts,,,Two Good Co,,WiseTech Global,2023.0,"In early 2023, WiseTech began working with Two Good Co and Plate it Forward to provide monthly event catering in its Sydney office. Both organisations are social enterprises Ã¢ÂÂ a special type of business that trades for social or environmental purposes. Both businesses train and employ vulnerable and marginalised people across Sydney, with a respective focus on women experiencing domestic violence and refugees.",,,,,37,,"Two Good Co, Plate it Forward, catering","8, 17",S,,,,,,,,,,,,,,,,
47,,204.0,Procurement Practices,204-01,Proportion of spending on local suppliers,,,,NO DISCLOSURE,WiseTech Global,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,205.0,Anti-corruption,205-01,Operations assessed for risks related to corruption,,,,NO DISCLOSURE,WiseTech Global,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,205.0,Anti-corruption,205-02,Communication and training about anti-corruption policies and procedures,,,,NO DISCLOSURE,WiseTech Global,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,205.0,Anti-corruption,205-03,Confirmed incidents of corruption and actions taken,,,,NO DISCLOSURE,WiseTech Global,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,206.0,Anti-competitive Behavior,206-01,"Legal actions for anti-competitive behavior, anti-trust, and monopoly practices",,,,NO DISCLOSURE,WiseTech Global,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,207.0,Tax,207-01,Approach to tax,,,,NO DISCLOSURE,WiseTech Global,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,207.0,Tax,207-02,"Tax governance, control, and risk management",,,,NO DISCLOSURE,WiseTech Global,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,207.0,Tax,207-03,Stakeholder engagement and management of concerns related to tax,,,,NO DISCLOSURE,WiseTech Global,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,207.0,Tax,207-04,Country-by-country reporting,,,,NO DISCLOSURE,WiseTech Global,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,301.0,Materials,301-01,Materials used by weight or volume,,,,NO DISCLOSURE,WiseTech Global,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,301.0,Materials,301-02,Recycled input materials used,,,,NO DISCLOSURE,WiseTech Global,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,
